,Student ID,name_x,gender,grade,school,reading_score,math_score,School ID,name_y,type,size,budget
5,15834,David Phillips,M,11th,Wilson High School,97,80,5,Wilson High School,Charter,2283,1319574
5,15835,Kristen Adams,F,10th,Wilson High School,85,97,5,Wilson High School,Charter,2283,1319574
5,15836,Erika Black,F,11th,Wilson High School,73,69,5,Wilson High School,Charter,2283,1319574
5,15837,Megan Wise,F,12th,Wilson High School,75,77,5,Wilson High School,Charter,2283,1319574
5,15838,Gregg Garcia,M,11th,Wilson High School,75,93,5,Wilson High School,Charter,2283,1319574
5,15839,Jeremy Clark,M,12th,Wilson High School,89,84,5,Wilson High School,Charter,2283,1319574
5,15840,Karen Clark,F,11th,Wilson High School,79,84,5,Wilson High School,Charter,2283,1319574
5,15841,Carla Davis,F,11th,Wilson High School,75,92,5,Wilson High School,Charter,2283,1319574
5,15842,Lawrence Hamilton,M,9th,Wilson High School,92,77,5,Wilson High School,Charter,2283,1319574
5,15843,Christina Walsh,F,12th,Wilson High School,81,70,5,Wilson High School,Charter,2283,1319574
5,15844,Renee Freeman,F,10th,Wilson High School,88,80,5,Wilson High School,Charter,2283,1319574
5,15845,Ricardo Rodriguez,M,9th,Wilson High School,97,95,5,Wilson High School,Charter,2283,1319574
5,15846,Michelle Farrell,F,9th,Wilson High School,85,68,5,Wilson High School,Charter,2283,1319574
5,15847,Kristin Clark,F,11th,Wilson High School,97,84,5,Wilson High School,Charter,2283,1319574
5,15848,Deborah Li,F,10th,Wilson High School,99,96,5,Wilson High School,Charter,2283,1319574
5,15849,Jamie Collins,F,9th,Wilson High School,83,84,5,Wilson High School,Charter,2283,1319574
5,15850,Shannon Rice,F,10th,Wilson High School,83,81,5,Wilson High School,Charter,2283,1319574
5,15851,Natalie Perry,F,12th,Wilson High School,70,94,5,Wilson High School,Charter,2283,1319574
5,15852,Rita Owens,F,10th,Wilson High School,84,98,5,Wilson High School,Charter,2283,1319574
5,15853,Daniel Blair,M,9th,Wilson High School,95,97,5,Wilson High School,Charter,2283,1319574
5,15854,Rachel Davis,F,10th,Wilson High School,75,69,5,Wilson High School,Charter,2283,1319574
5,15855,William Cook PhD,M,9th,Wilson High School,87,73,5,Wilson High School,Charter,2283,1319574
5,15856,Tracy Serrano,F,9th,Wilson High School,76,99,5,Wilson High School,Charter,2283,1319574
5,15857,Jade Hall,F,9th,Wilson High School,77,92,5,Wilson High School,Charter,2283,1319574
5,15858,Christine Morales,F,10th,Wilson High School,75,72,5,Wilson High School,Charter,2283,1319574
5,15859,Mark Rogers,M,10th,Wilson High School,72,70,5,Wilson High School,Charter,2283,1319574
5,15860,Robert Walker,M,10th,Wilson High School,76,94,5,Wilson High School,Charter,2283,1319574
5,15861,Andrea Clark,F,12th,Wilson High School,77,82,5,Wilson High School,Charter,2283,1319574
5,15862,Corey Anderson,M,12th,Wilson High School,86,90,5,Wilson High School,Charter,2283,1319574
5,15863,Brianna Sawyer,F,10th,Wilson High School,98,97,5,Wilson High School,Charter,2283,1319574
5,15864,Dwayne Jimenez,M,11th,Wilson High School,87,82,5,Wilson High School,Charter,2283,1319574
5,15865,Jacob Mckee,M,12th,Wilson High School,81,70,5,Wilson High School,Charter,2283,1319574
5,15866,Becky Davis,F,12th,Wilson High School,85,75,5,Wilson High School,Charter,2283,1319574
5,15867,Daniel Williams,M,11th,Wilson High School,84,69,5,Wilson High School,Charter,2283,1319574
5,15868,Anthony Ryan,M,10th,Wilson High School,91,70,5,Wilson High School,Charter,2283,1319574
5,15869,Natalie Baldwin,F,10th,Wilson High School,80,73,5,Wilson High School,Charter,2283,1319574
5,15870,Jeff Stephens,M,9th,Wilson High School,84,82,5,Wilson High School,Charter,2283,1319574
5,15871,Shawn Stone,M,11th,Wilson High School,80,86,5,Wilson High School,Charter,2283,1319574
5,15872,Ricky Simpson,M,11th,Wilson High School,89,88,5,Wilson High School,Charter,2283,1319574
5,15873,Terry Maddox,M,12th,Wilson High School,85,72,5,Wilson High School,Charter,2283,1319574
5,15874,Kent Simpson,M,12th,Wilson High School,83,95,5,Wilson High School,Charter,2283,1319574
5,15875,Martin Wu,M,10th,Wilson High School,70,96,5,Wilson High School,Charter,2283,1319574
5,15876,Holly Potter,F,9th,Wilson High School,84,70,5,Wilson High School,Charter,2283,1319574
5,15877,Cynthia Sharp,F,9th,Wilson High School,83,96,5,Wilson High School,Charter,2283,1319574
5,15878,Jesse Randall,M,12th,Wilson High School,70,86,5,Wilson High School,Charter,2283,1319574
5,15879,Sandra Mcmahon,F,10th,Wilson High School,89,85,5,Wilson High School,Charter,2283,1319574
5,15880,Todd Carroll,M,12th,Wilson High School,86,88,5,Wilson High School,Charter,2283,1319574
5,15881,Calvin Watson,M,9th,Wilson High School,80,77,5,Wilson High School,Charter,2283,1319574
5,15882,Anthony Jones,M,11th,Wilson High School,81,74,5,Wilson High School,Charter,2283,1319574
5,15883,Felicia Acevedo,F,12th,Wilson High School,77,98,5,Wilson High School,Charter,2283,1319574
5,15884,Patrick Dixon,M,9th,Wilson High School,85,95,5,Wilson High School,Charter,2283,1319574
5,15885,Curtis Rodriguez,M,9th,Wilson High School,83,80,5,Wilson High School,Charter,2283,1319574
5,15886,Lynn Humphrey,F,11th,Wilson High School,70,70,5,Wilson High School,Charter,2283,1319574
5,15887,Kelsey Brown,F,9th,Wilson High School,78,69,5,Wilson High School,Charter,2283,1319574
5,15888,Marcus Jones,M,12th,Wilson High School,95,68,5,Wilson High School,Charter,2283,1319574
5,15889,Briana Dyer,F,12th,Wilson High School,89,79,5,Wilson High School,Charter,2283,1319574
5,15890,Monica Ward,F,10th,Wilson High School,87,98,5,Wilson High School,Charter,2283,1319574
5,15891,Theresa Anderson,F,10th,Wilson High School,89,96,5,Wilson High School,Charter,2283,1319574
5,15892,Jonathan Villa,M,9th,Wilson High School,88,89,5,Wilson High School,Charter,2283,1319574
5,15893,Julie Clark,F,11th,Wilson High School,86,85,5,Wilson High School,Charter,2283,1319574
5,15894,Darlene Todd,F,11th,Wilson High School,78,90,5,Wilson High School,Charter,2283,1319574
5,15895,Lisa Marshall,F,11th,Wilson High School,82,75,5,Wilson High School,Charter,2283,1319574
5,15896,Amanda Anthony,F,11th,Wilson High School,73,76,5,Wilson High School,Charter,2283,1319574
5,15897,Kristina White MD,F,10th,Wilson High School,97,89,5,Wilson High School,Charter,2283,1319574
5,15898,Christopher Juarez,M,9th,Wilson High School,81,85,5,Wilson High School,Charter,2283,1319574
5,15899,Charles Lopez,M,10th,Wilson High School,96,78,5,Wilson High School,Charter,2283,1319574
5,15900,Lindsey Wall,F,11th,Wilson High School,82,98,5,Wilson High School,Charter,2283,1319574
5,15901,Roy Hernandez,M,10th,Wilson High School,89,81,5,Wilson High School,Charter,2283,1319574
5,15902,Erica Stone,F,9th,Wilson High School,88,76,5,Wilson High School,Charter,2283,1319574
5,15903,Mary Kelly,F,11th,Wilson High School,91,93,5,Wilson High School,Charter,2283,1319574
5,15904,Karen Douglas,F,12th,Wilson High School,89,96,5,Wilson High School,Charter,2283,1319574
5,15905,William Pittman,M,11th,Wilson High School,83,85,5,Wilson High School,Charter,2283,1319574
5,15906,Lawrence Sanchez,M,10th,Wilson High School,78,68,5,Wilson High School,Charter,2283,1319574
5,15907,Danielle Maldonado,F,9th,Wilson High School,82,72,5,Wilson High School,Charter,2283,1319574
5,15908,Jason Clark,M,11th,Wilson High School,80,96,5,Wilson High School,Charter,2283,1319574
5,15909,Erin Simmons,F,10th,Wilson High School,82,83,5,Wilson High School,Charter,2283,1319574
5,15910,Kurt Reed,M,10th,Wilson High School,89,98,5,Wilson High School,Charter,2283,1319574
5,15911,Tammy Carter,F,10th,Wilson High School,76,99,5,Wilson High School,Charter,2283,1319574
5,15912,Steven Bonilla,M,12th,Wilson High School,89,88,5,Wilson High School,Charter,2283,1319574
5,15913,Cindy Rodriguez,F,9th,Wilson High School,99,91,5,Wilson High School,Charter,2283,1319574
5,15914,Natasha Rodriguez,F,12th,Wilson High School,75,84,5,Wilson High School,Charter,2283,1319574
5,15915,Jill Porter,F,11th,Wilson High School,69,86,5,Wilson High School,Charter,2283,1319574
5,15916,Donna Dickerson,F,12th,Wilson High School,78,94,5,Wilson High School,Charter,2283,1319574
5,15917,Andrea Coleman,F,11th,Wilson High School,86,89,5,Wilson High School,Charter,2283,1319574
5,15918,Eric Jones,M,9th,Wilson High School,88,98,5,Wilson High School,Charter,2283,1319574
5,15919,Angela Johnson,F,12th,Wilson High School,72,85,5,Wilson High School,Charter,2283,1319574
5,15920,Pam Davis,F,10th,Wilson High School,84,75,5,Wilson High School,Charter,2283,1319574
5,15921,Derek Pitts,M,10th,Wilson High School,86,75,5,Wilson High School,Charter,2283,1319574
5,15922,Vicki Stein,F,9th,Wilson High School,91,73,5,Wilson High School,Charter,2283,1319574
5,15923,Mackenzie Michael,F,9th,Wilson High School,71,89,5,Wilson High School,Charter,2283,1319574
5,15924,Chelsea Reed,F,11th,Wilson High School,95,82,5,Wilson High School,Charter,2283,1319574
5,15925,Karen Garcia,F,10th,Wilson High School,85,75,5,Wilson High School,Charter,2283,1319574
5,15926,Angel Nunez,F,12th,Wilson High School,77,81,5,Wilson High School,Charter,2283,1319574
5,15927,Michael Newman,M,12th,Wilson High School,82,93,5,Wilson High School,Charter,2283,1319574
5,15928,Ronald Santiago,M,11th,Wilson High School,90,77,5,Wilson High School,Charter,2283,1319574
5,15929,Shelley Dominguez,F,11th,Wilson High School,73,71,5,Wilson High School,Charter,2283,1319574
5,15930,Jason Luna,M,12th,Wilson High School,78,71,5,Wilson High School,Charter,2283,1319574
5,15931,Brandon Reese,M,9th,Wilson High School,75,80,5,Wilson High School,Charter,2283,1319574
5,15932,Corey Robinson,M,9th,Wilson High School,89,89,5,Wilson High School,Charter,2283,1319574
5,15933,Katie Kim,F,10th,Wilson High School,77,79,5,Wilson High School,Charter,2283,1319574
5,15934,Jonathan Mckenzie,M,9th,Wilson High School,97,90,5,Wilson High School,Charter,2283,1319574
5,15935,Julia Matthews,F,10th,Wilson High School,75,99,5,Wilson High School,Charter,2283,1319574
5,15936,Alicia Price,F,10th,Wilson High School,85,99,5,Wilson High School,Charter,2283,1319574
5,15937,Joel Taylor,M,9th,Wilson High School,75,81,5,Wilson High School,Charter,2283,1319574
5,15938,Mary Wood,F,10th,Wilson High School,84,98,5,Wilson High School,Charter,2283,1319574
5,15939,Susan Jones,F,12th,Wilson High School,94,90,5,Wilson High School,Charter,2283,1319574
5,15940,Tonya Henry MD,F,11th,Wilson High School,85,78,5,Wilson High School,Charter,2283,1319574
5,15941,Ann Knox,F,10th,Wilson High School,91,70,5,Wilson High School,Charter,2283,1319574
5,15942,Ronald Erickson,M,11th,Wilson High School,99,89,5,Wilson High School,Charter,2283,1319574
5,15943,Richard Pena,M,12th,Wilson High School,97,71,5,Wilson High School,Charter,2283,1319574
5,15944,Johnny Valenzuela,M,9th,Wilson High School,83,69,5,Wilson High School,Charter,2283,1319574
5,15945,Jacob Cruz,M,9th,Wilson High School,82,94,5,Wilson High School,Charter,2283,1319574
5,15946,Robert Sanders PhD,M,12th,Wilson High School,70,69,5,Wilson High School,Charter,2283,1319574
5,15947,Jamie David,F,12th,Wilson High School,97,68,5,Wilson High School,Charter,2283,1319574
5,15948,Lawrence Franklin,M,9th,Wilson High School,97,79,5,Wilson High School,Charter,2283,1319574
5,15949,Haley Hicks,F,11th,Wilson High School,89,91,5,Wilson High School,Charter,2283,1319574
5,15950,Chelsea Irwin,F,9th,Wilson High School,70,92,5,Wilson High School,Charter,2283,1319574
5,15951,Jose Evans,M,9th,Wilson High School,72,94,5,Wilson High School,Charter,2283,1319574
5,15952,Danielle Cook,F,10th,Wilson High School,96,91,5,Wilson High School,Charter,2283,1319574
5,15953,Kathleen King,F,11th,Wilson High School,85,78,5,Wilson High School,Charter,2283,1319574
5,15954,Wyatt Roberts,M,9th,Wilson High School,78,87,5,Wilson High School,Charter,2283,1319574
5,15955,Amanda Bell,F,9th,Wilson High School,77,74,5,Wilson High School,Charter,2283,1319574
5,15956,Timothy Miller,M,11th,Wilson High School,85,91,5,Wilson High School,Charter,2283,1319574
5,15957,Sharon Brown,F,9th,Wilson High School,79,69,5,Wilson High School,Charter,2283,1319574
5,15958,Lauren Cameron,F,9th,Wilson High School,88,89,5,Wilson High School,Charter,2283,1319574
5,15959,Matthew Flores,M,9th,Wilson High School,75,92,5,Wilson High School,Charter,2283,1319574
5,15960,Mark Warren,M,12th,Wilson High School,94,79,5,Wilson High School,Charter,2283,1319574
5,15961,Angelica Smith,F,11th,Wilson High School,96,80,5,Wilson High School,Charter,2283,1319574
5,15962,Jason Clark,M,11th,Wilson High School,92,85,5,Wilson High School,Charter,2283,1319574
5,15963,Cynthia Kelley,F,9th,Wilson High School,90,93,5,Wilson High School,Charter,2283,1319574
5,15964,Ashley White,F,12th,Wilson High School,84,89,5,Wilson High School,Charter,2283,1319574
5,15965,Noah Herrera Jr.,M,10th,Wilson High School,71,68,5,Wilson High School,Charter,2283,1319574
5,15966,Matthew Murphy,M,11th,Wilson High School,93,80,5,Wilson High School,Charter,2283,1319574
5,15967,Benjamin Freeman,M,10th,Wilson High School,90,71,5,Wilson High School,Charter,2283,1319574
5,15968,Douglas Goodman,M,10th,Wilson High School,69,79,5,Wilson High School,Charter,2283,1319574
5,15969,Tamara Jefferson,F,11th,Wilson High School,71,89,5,Wilson High School,Charter,2283,1319574
5,15970,Brittney Olson,F,9th,Wilson High School,78,96,5,Wilson High School,Charter,2283,1319574
5,15971,Angela Johnston,F,9th,Wilson High School,99,83,5,Wilson High School,Charter,2283,1319574
5,15972,Tracy Haas,M,10th,Wilson High School,93,69,5,Wilson High School,Charter,2283,1319574
5,15973,Sandra Castillo,F,11th,Wilson High School,88,86,5,Wilson High School,Charter,2283,1319574
5,15974,Hannah Khan,F,9th,Wilson High School,69,98,5,Wilson High School,Charter,2283,1319574
5,15975,Christine Stephenson,F,9th,Wilson High School,86,80,5,Wilson High School,Charter,2283,1319574
5,15976,Mark Casey,M,10th,Wilson High School,72,80,5,Wilson High School,Charter,2283,1319574
5,15977,Melissa Cole,F,9th,Wilson High School,91,73,5,Wilson High School,Charter,2283,1319574
5,15978,Victoria Hayden,F,10th,Wilson High School,85,88,5,Wilson High School,Charter,2283,1319574
5,15979,Jeffrey Davis,M,11th,Wilson High School,93,73,5,Wilson High School,Charter,2283,1319574
5,15980,Gordon Espinoza,M,10th,Wilson High School,95,81,5,Wilson High School,Charter,2283,1319574
5,15981,Joshua Jones,M,12th,Wilson High School,94,95,5,Wilson High School,Charter,2283,1319574
5,15982,Angela Watson,F,9th,Wilson High School,93,91,5,Wilson High School,Charter,2283,1319574
5,15983,Brittany Anderson,F,11th,Wilson High School,88,79,5,Wilson High School,Charter,2283,1319574
5,15984,Johnny Stout,M,10th,Wilson High School,72,98,5,Wilson High School,Charter,2283,1319574
5,15985,Madison Cruz,F,12th,Wilson High School,70,96,5,Wilson High School,Charter,2283,1319574
5,15986,Sheila Santiago,F,10th,Wilson High School,87,80,5,Wilson High School,Charter,2283,1319574
5,15987,Kevin Lara,M,9th,Wilson High School,80,93,5,Wilson High School,Charter,2283,1319574
5,15988,John Stewart,M,9th,Wilson High School,79,81,5,Wilson High School,Charter,2283,1319574
5,15989,Adrian Delacruz,M,9th,Wilson High School,70,78,5,Wilson High School,Charter,2283,1319574
5,15990,Linda Marshall MD,F,11th,Wilson High School,71,74,5,Wilson High School,Charter,2283,1319574
5,15991,James Wiley,M,10th,Wilson High School,82,76,5,Wilson High School,Charter,2283,1319574
5,15992,Julia Tucker,F,12th,Wilson High School,91,88,5,Wilson High School,Charter,2283,1319574
5,15993,Anne Mosley,F,12th,Wilson High School,90,79,5,Wilson High School,Charter,2283,1319574
5,15994,Glenn Miller,M,10th,Wilson High School,73,86,5,Wilson High School,Charter,2283,1319574
5,15995,Dennis Daniels,M,9th,Wilson High School,78,90,5,Wilson High School,Charter,2283,1319574
5,15996,Gina King,F,9th,Wilson High School,79,87,5,Wilson High School,Charter,2283,1319574
5,15997,Gregory Baker,M,10th,Wilson High School,79,73,5,Wilson High School,Charter,2283,1319574
5,15998,James Davis MD,M,11th,Wilson High School,86,99,5,Wilson High School,Charter,2283,1319574
5,15999,Jon Moore,M,11th,Wilson High School,97,91,5,Wilson High School,Charter,2283,1319574
5,16000,Anthony Juarez,M,10th,Wilson High School,72,85,5,Wilson High School,Charter,2283,1319574
5,16001,John Williams,M,9th,Wilson High School,77,88,5,Wilson High School,Charter,2283,1319574
5,16002,Thomas White,M,9th,Wilson High School,92,81,5,Wilson High School,Charter,2283,1319574
5,16003,Ashley Mann,F,10th,Wilson High School,74,68,5,Wilson High School,Charter,2283,1319574
5,16004,Michael Vargas,M,12th,Wilson High School,98,72,5,Wilson High School,Charter,2283,1319574
5,16005,Becky Garza,F,10th,Wilson High School,83,95,5,Wilson High School,Charter,2283,1319574
5,16006,Kelly Willis,F,9th,Wilson High School,82,81,5,Wilson High School,Charter,2283,1319574
5,16007,Stephanie Jones,F,12th,Wilson High School,79,73,5,Wilson High School,Charter,2283,1319574
5,16008,Sydney Taylor,F,9th,Wilson High School,72,88,5,Wilson High School,Charter,2283,1319574
5,16009,Steven Holt,M,9th,Wilson High School,92,93,5,Wilson High School,Charter,2283,1319574
5,16010,Hailey Scott,F,10th,Wilson High School,93,96,5,Wilson High School,Charter,2283,1319574
5,16011,Barbara Nicholson,F,11th,Wilson High School,77,97,5,Wilson High School,Charter,2283,1319574
5,16012,Eric Anderson,M,12th,Wilson High School,89,95,5,Wilson High School,Charter,2283,1319574
6,16013,Olivia Short,F,11th,Cabrera High School,94,94,6,Cabrera High School,Charter,1858,1081356
6,16014,Kerry Jones,F,9th,Cabrera High School,98,97,6,Cabrera High School,Charter,1858,1081356
6,16015,Bruce Jackson,M,12th,Cabrera High School,78,83,6,Cabrera High School,Charter,1858,1081356
6,16016,Amy Green,F,12th,Cabrera High School,89,92,6,Cabrera High School,Charter,1858,1081356
6,16017,Melanie Mason,F,12th,Cabrera High School,96,71,6,Cabrera High School,Charter,1858,1081356
6,16018,Donna Knapp,F,10th,Cabrera High School,82,72,6,Cabrera High School,Charter,1858,1081356
6,16019,Dylan Elliott,M,12th,Cabrera High School,95,97,6,Cabrera High School,Charter,1858,1081356
6,16020,Renee Randall,F,10th,Cabrera High School,99,70,6,Cabrera High School,Charter,1858,1081356
6,16021,Dennis Castaneda,M,11th,Cabrera High School,86,89,6,Cabrera High School,Charter,1858,1081356
6,16022,Nicole Petersen,F,9th,Cabrera High School,86,96,6,Cabrera High School,Charter,1858,1081356
